"id"	"institutionCode"	"datasetName"	"basisOfRecord"	"catalogNumber"	"recordedBy"	"recordNumber"	"occurrenceDetails"	"eventDate"	"continent"	"country"	"stateProvince"	"county"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"identifiedBy"	"typeStatus"	"scientificName"	"kingdom"	"phylum"	"family"	"genus"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"scientificNameAuthorship"
"23392bed-3589-4d73-be96-42e577586941"	"NY"	"New York Botanical Garden"	"S"	"1274437"	"T. C. Plowman"	"13684"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515374"	"1984"	"South America"	"Venezuela"	"Amazonas"	"Mun. Río Negro"	"San Carlos de Río Negro, 8-10 km N of San Carlos on road to Solano"			"1.94895"	"-67.0004"	"Georeferencing Quick Reference Guide, Version 2012"	"2404.13"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"f9147d80-7b95-4565-9d0d-dac6588bf0e4"	"NY"	"New York Botanical Garden"	"S"	"1274384"	"D. Coomes"	"69"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514868"	"1993"	"South America"	"Venezuela"	"Amazonas"	"Mun. Atabapo"	"La Esmeralda; 5 km north of village."	"106"		"3.17"	"-65.55"	"Label"		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"7c4dec8f-5045-4cbe-9bab-06d377e8e9db"	"NY"	"New York Botanical Garden"	"S"	"1274256"	"F. Dionizia"	"52"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1513486"	"1987"	"South America"	"Brazil"	"Rondônia"	"Porto Velho"	"UHE de Samuel, estrada paralela ao dique da margem direita, km 13."			"-8.76194"	"-63.9039"		"333357"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"9fd0e40c-46ca-407f-b268-c3e941a1625b"	"NY"	"New York Botanical Garden"	"S"	"1274356"	"G. S. Hartshorn"	"2419"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514478"	"1979"	"South America"	"Peru"	"Madre de Dios"	"Tambopata Province"	"Km 2.5 along trail to Cocacocha oxbow lake.  Area Reservada Tambopata.  26 km South of Puerto Maldonado on East side of Rio Tambopata."	"280"		"-12.82"	"-69.28"	"Label"				"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"ac4524a9-a9a4-410f-bfb8-513dce66deed"	"NY"	"New York Botanical Garden"	"S"	"1274357"	"J. M. Schunke-Vigo"	"7733"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514480"	"1974"	"South America"	"Peru"	"San Martín"	"Mariscal Cáceres Province"	"Al este del Puente de río Uchiza.  Dtto. Uchiza."	"400"						"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"5442a2b7-2f7b-4e04-8215-cac0eb84888b"	"NY"	"New York Botanical Garden"	"S"	"1274413"	"A. Fernandez"	"5796"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515237"	"1989"	"South America"	"Venezuela"	"Bolívar"	"Raúl Leoni"	"Cabeceras Río Túriba y Caño La Miel, 45 km al este de Pijiguaos"	"800"	"800"	"6.57"	"-66.38"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"658d388e-4fe6-4536-871a-1a601d5e655d"	"NY"	"New York Botanical Garden"	"S"	"1274428"	"B. K. Holst"	"3061"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515349"	"1987"	"South America"	"Venezuela"	"Amazonas"	"Mun. Atures"	"Cano Yutaje at S base of Serrania de Yutaje."	"200"	"300"	"5.63"	"-66.1"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"14376f24-a527-4d46-876a-b0fd9ef7dba3"	"NY"	"New York Botanical Garden"	"S"	"1274320"	"D. G. Campbell"	"P21885"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514268"	"1974"	"South America"	"Brazil"	"Amazonas"		"Rio Cuieiras-Manaus trail, Km 1"							"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"33245012-8102-4ead-9bcb-92ad19c7d082"	"NY"	"New York Botanical Garden"	"S"	"1274407"	"E. Marin"	"570"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515213"	"1989"	"South America"	"Venezuela"	"Amazonas"	"Mun. Atabapo"	"Vía cerro El Danto."	"180"		"3.58"	"-66.55"	"Label"		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"2105b78e-a99d-4ee3-b44f-635e19b47dc9"	"NY"	"New York Botanical Garden"	"S"	"1274257"	"F. Dionizia"	"94"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1513488"	"1987"	"South America"	"Brazil"	"Rondônia"	"Porto Velho"	"Uhe Samuel, Dique da margem esquerda, ramal do desmatamento da Pedreira."			"-8.76194"	"-63.9039"		"333357"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"1e9d597b-450d-44aa-912b-9255ba459f0c"	"NY"	"New York Botanical Garden"	"S"	"929402"	"C. C. Berg"	"P19898"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047988"	"1973"	"South America"	"Brazil"	"Mato Grosso"		"Rio Aripuanã, road from Nucleo Pioneiro de Humboldt to Rio Juruena, Km 9.5."			"-10.2"	"-59.35"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"79f110fa-4551-4500-adf3-f8574b0b5757"	"NY"	"New York Botanical Garden"	"S"	"1274377"	"L. A. Delgado"	"778"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514776"	"1989"	"South America"	"Venezuela"	"Amazonas"	"Mun. Atabapo"	"Río Asisa-Río Parú"	"100"	"100"	"4.5"	"-65.8"	"Coordinates on label."		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"f43bbf5a-c6a5-47b3-a9a0-84a939dbbab0"	"NY"	"New York Botanical Garden"	"S"	"1274253"	"G. T. Prance"	"8295"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1513477"	"1968"	"South America"	"Brazil"	"Rondônia"		"Basin of Rio Madeira,  8km. NE of Porto Velho"			"-8.70772"	"-63.8138"	"Georeferencing Quick Reference Guide, Version 2012"	"165856"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"4b3da788-e4d4-4783-ba52-0b1ed4743b63"	"NY"	"New York Botanical Garden"	"S"	"1274361"	"K. M. Redden"	"5733"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514568"	"2007"	"South America"	"Guyana"	"Cuyuni-Mazaruni"		"Meamu Mnt. Base"	"233"	"233"	"6.28331"	"-60.4192"	"GPS"		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"4e9bcb32-70ac-4dd2-9f97-f7e7d06c3772"	"NY"	"New York Botanical Garden"	"S"	"1274360"	"K. M. Redden"	"5270"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514560"	"2007"	"South America"	"Guyana"			"Conservation International concession on the Essequibo River.  CI line 9; 4 km from river."							"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"6e0292de-b7f3-4f41-bc1a-d0e3058d9685"	"NY"	"New York Botanical Garden"	"S"	"1274259"	"N. A. Rosa"	"2062"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1513504"	"1977"	"South America"	"Brazil"	"Mato Grosso"		"Margem esquerda do R. Juruena, proximo a cachoeira de S. João da Barra. SC 21 VB"			"-8.97561"	"-58.5977"	"Google Earth"	"10000"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"99fcde77-a6f9-4f47-930f-fa24d8f5457c"	"NY"	"New York Botanical Garden"	"S"	"1274418"	"L. A. Delgado"	"1057"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515289"	"1990"	"South America"	"Venezuela"	"Bolívar"	"Sucre"	"Helipuerto 23."	"270"	"270"	"6.63"	"-64.47"	"Label"		"G. A. Aymard Corredor"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"babc779d-4def-43ff-b704-3feefb63da55"	"NY"	"New York Botanical Garden"	"S"	"1274376"	"G. A. Aymard Corredor"	"9819"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514773"	"1992"	"South America"	"Venezuela"	"Amazonas"	"Mun. Río Negro"	"San Carlos-Solano carretera, 2 km al S de San Carlos de Río Negro"	"140"	"140"	"1.92"	"-67.07"	"Coordinates on label."		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"00b91fe8-f18b-4c13-8055-be4a7f318591"	"NY"	"New York Botanical Garden"	"S"	"1274401"	"G. A. Aymard Corredor"	"9099"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515177"	"1991"	"South America"	"Venezuela"	"Amazonas"	"Casiquiare"	"Caño ""San Miguel"""	"160"	"160"	"2.67"	"-66.83"	"Label"		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"f12414ff-b63b-4b50-9ba5-62c58619b5df"	"NY"	"New York Botanical Garden"	"S"	"1274400"	"G. A. Aymard Corredor"	"7950"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515174"	"1990"	"South America"	"Venezuela"	"Amazonas"	"Mun. Atabapo"	"25 km al SW de La Esmeralda."	"280"		"3.05"	"-65.42"	"Label"		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"36a8840b-cc48-4056-a24b-6ce22b28bd1b"	"NY"	"New York Botanical Garden"	"S"	"1274399"	"G. A. Aymard Corredor"	"6398"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515172"	"1988"	"South America"	"Venezuela"	"Amazonas"	"Casiquiare"	"12 Km aprox. al S-E de San Fernando de Atabapo; en el Sector ""El Pozo"" en zona experimental de la CVG - Proyecto Caucho"	"110"	"110"	"3.83"	"-67.78"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"68ff1e2f-9f0b-414f-81c8-687254573f89"	"NY"	"New York Botanical Garden"	"S"	"1274398"	"G. A. Aymard Corredor"	"6365"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515169"	"1988"	"South America"	"Venezuela"	"Amazonas"	"Casiquiare"	"12 Km aprox. al S-E de San Fernando de Atabapo; en el Sector ""El Pozo"" en zona experimental de la CVG - Proyecto Caucho"	"110"	"110"	"3.83"	"-67.78"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"bd604540-995c-4038-8787-a84cafd762b6"	"NY"	"New York Botanical Garden"	"S"	"1274395"	"J. A. Steyermark"	"57887"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515164"	"1944"	"South America"	"Venezuela"	"Amazonas"		"Between Sabana Grande and Base River (Caño Negro), at southeastern base of Cerro Duida."	"210"	"210"					"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"cde9645f-2927-47c4-be45-e639148047c6"	"NY"	"New York Botanical Garden"	"S"	"1274245"	"G. T. Prance"	"58764"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1513455"	"1964"	"South America"	"Brazil"	"Pará"		"Road BR 22, Capanema to Maranhao. km 60"			"-1.61261"	"-46.8193"	"Georeferencing Quick Reference Guide, Version 2012"	"8802"	"D. M. Porter"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"150d242c-9c45-4e50-83e6-8796d8915b1b"	"NY"	"New York Botanical Garden"	"S"	"1274251"	"W. L. Balée"	"1538"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1513471"	"1985"	"South America"	"Brazil"	"Pará"	"Viseu"	"Basin of the Rio Gurupi; Tembé Indian Reserve; 6km SSW of F.U.N.A.I. Post Canindé."			"-1.2"	"-46.1167"		"126900"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"2559483a-005c-46de-98b4-c843a558a1c8"	"NY"	"New York Botanical Garden"	"S"	"865155"	"G. T. Prance"	"12425a"	"http://sweetgum.nybg.org/vh/specimen.php?irn=687610"	"1971"	"South America"	"Brazil"	"Acre"	"Mâncio Lima"	"Vicinity of Serra da Moa"			"-7.5"	"-73.73"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"54013929-9605-43c5-b102-e0470ae56fb1"	"NY"	"New York Botanical Garden"	"S"	"1274373"	"R. L. Liesner"	"3496"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1514769"	"1977"	"South America"	"Venezuela"	"Amazonas"		"3 km east of San Carlos de Rio Negro."	"120"	"120"	"1.93"	"-67.07"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"9e435a47-0a00-464d-b684-d596afc21736"	"NY"	"New York Botanical Garden"	"S"	"1274433"	"R. L. Liesner"	"17914"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515367"	"1985"	"South America"	"Venezuela"	"Amazonas"	"Mun. Atabapo"	"Duida, base of slope, near Culebra on Río Cunucunuma"	"210"	"280"	"3.73333"	"-65.7333"	"Coordinates on label."		"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"fa69caea-7e46-4b82-a4f0-c73ab9817bbd"	"NY"	"New York Botanical Garden"	"S"	"1274422"	"R. L. Liesner"	"11022"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1515304"	"1981"	"South America"	"Venezuela"	"Bolívar"		"Represa Guri, ca. 0.5 km SSW of dam"	"250"	"350"	"7.77"	"-63"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"c3b4c985-1458-4a4a-bbf8-c510797949f8"	"NY"	"New York Botanical Garden"	"S"	"929386"	"M. dos Reis Cordeiro"	"116"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046338"	"1974"	"South America"	"Brazil"	"Mato Grosso"		"Rio Aripuanã. Estrada Sta. Elena."							"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"61784641-2a71-402c-a34d-559f843e7609"	"NY"	"New York Botanical Garden"	"S"	"929387"	"M. C. de Assis"	"498"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046420"	"1997"	"South America"	"Brazil"	"Mato Grosso"	"Aripuanã"	"Gleba Aripuanã a 27 km da cidade em direção sudoeste."			"-10.2825"	"-59.6056"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"3168f3db-b795-4615-8902-f64d7e109898"	"NY"	"New York Botanical Garden"	"S"	"929388"	"G. F. Arbocz"	"4473"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046496"	"1997"	"South America"	"Brazil"	"Mato Grosso"	"Comodoro"	"Fazenda Dolce Vitta. Encosta da Chapada dos Parecis."			"-12.7386"	"-60.0511"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"b16ea8a4-872a-4813-a6bc-d66442f522b9"	"NY"	"New York Botanical Garden"	"S"	"929390"	"M. G. da Silva"	"4673"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046669"	"1979"	"South America"	"Brazil"	"Mato Grosso"	"Juína"	"Aripuanã, BR-174, Projeto Juína, bosquinho da companhia."			"-11.3783"	"-58.7408"	"Other source"	"188958"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"81d9bf38-990b-4e64-a7fe-c2ef43ca06f1"	"NY"	"New York Botanical Garden"	"S"	"929391"	"G. T. Prance"	"18356"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046802"	"1973"	"South America"	"Brazil"	"Mato Grosso"		"Margin of new airstrip of Humboldt Center, Rio Aripuanã"			"-10.2"	"-59.35"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"29ddc397-db84-4553-bb1c-08ce99eb4f65"	"NY"	"New York Botanical Garden"	"S"	"929392"	"C. C. Berg"	"P19898"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046870"	"1973"	"South America"	"Brazil"	"Mato Grosso"		"Rio Aripuanã, road from Nucleo Pioneiro de Humboldt to Rio Juruena, Km 9.5."			"-10.2"	"-59.35"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"58267c6a-6280-4dc0-aa68-ec92dda51e00"	"NY"	"New York Botanical Garden"	"S"	"929393"	"C. C. Berg"	"P18490"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1046986"	"1973"	"South America"	"Brazil"	"Mato Grosso"		"Rio Aripuanã, at base of Salto dos Dardanelos, west side of river."			"-10.2"	"-59.35"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"e2edb2b9-1b7c-4e89-ac4f-e9d9cd443cf6"	"NY"	"New York Botanical Garden"	"S"	"929394"	"C. C. Berg"	"P18448"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047062"	"1973"	"South America"	"Brazil"	"Mato Grosso"		"Rio Aripuanã, along road from Humboldt Center to new airstrip."			"-10.2"	"-59.35"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"d94b55cf-eee8-4b51-b17a-6210ce0b31f5"	"NY"	"New York Botanical Garden"	"S"	"929395"	"W. L. Balée"	"3416"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047265"	"1987"	"South America"	"Brazil"	"Maranhão"	"Monção"	"P. I. Guajá, Rio Turiaçu. Guajá Indians. Forest inventory, 3km from the FUNAI post."			"-3.12"	"-46.08"					"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"3fbad26c-e769-4359-9697-7779e6f1da71"	"NY"	"New York Botanical Garden"	"S"	"929396"	"W. L. Balée"	"3271"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047951"	"1987"	"South America"	"Brazil"	"Maranhão"	"Monção"	"P. I. Guajá, Rio Turiaçu. Guajá Indians. Forest inventory, 3km from the FUNAI post."			"-3.12"	"-46.08"					"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"80c03ced-a93b-4c4e-a8aa-6c5b56ed307c"	"NY"	"New York Botanical Garden"	"S"	"929397"	"W. L. Balée"	"288"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047953"	"1985"	"South America"	"Brazil"	"Maranhão"	"Monção"	"Basin of the Rio Turiaçu; Ka'apor Indian Reserve; 4km NW of settlement of Urutawy."			"-3.4919"	"-45.2508"	"Other source"	"47919"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"728bb41a-0258-441e-a279-ba1893208a58"	"NY"	"New York Botanical Garden"	"S"	"929398"	"W. L. Balée"	"969"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047959"	"1985"	"South America"	"Brazil"	"Maranhão"	"Monção"	"Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7km of the settlement of Urutawy."			"-3.4919"	"-45.2508"	"Other source"	"47919"			"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"83901e63-89da-4695-9abc-a51e3d6b5174"	"NY"	"New York Botanical Garden"	"S"	"929399"	"W. L. Balée"	"1002"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047962"	"1985"	"South America"	"Brazil"	"Maranhão"	"Monção"	"Basin of the Rio Turiaçu; Ka'apor Indian Reserve; 7km NW of settlement of Urutawy."			"-3.4919"	"-45.2508"	"Other source"	"47919"			"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"24014857-25df-4613-a53c-30f12e389071"	"NY"	"New York Botanical Garden"	"S"	"929400"	"W. L. Balée"	"361"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047966"	"1985"	"South America"	"Brazil"	"Maranhão"	"Monção"	"Basin of the Rio Turiaçu; Ka'apor Indian Reserve; 4km NW of settlement of Urutawy."			"-3.4919"	"-45.2508"	"Other source"	"47919"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"aadf5357-6fef-4803-9310-93566dbc6ab8"	"NY"	"New York Botanical Garden"	"S"	"929401"	"J. Jangoux"	"764"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047977"	"1979"	"South America"	"Brazil"	"Maranhão"	"Pinheiro"	"Colônia Betel, na margem do Rio Alto Turiaçu."	"0"	"100"	"-3"	"-45.92"			"M. G. da Silva"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"fb07268f-3abb-416e-9df7-66a0c7e5ad78"	"NY"	"New York Botanical Garden"	"S"	"929403"	"M. G. da Silva"	"4247"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047989"	"1979"	"South America"	"Brazil"	"Mato Grosso"	"Juína"	"Aripuanã, Km 238 da BR 174. Projeto Juína, linha 4."			"-11.3783"	"-58.7408"	"Other source"	"188958"	"M. G. da Silva"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"c893c8d5-c142-4ead-bd5d-316c508c674e"	"NY"	"New York Botanical Garden"	"S"	"929404"	"M. G. da Silva"	"4312"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047993"	"1979"	"South America"	"Brazil"	"Mato Grosso"	"Juína"	"Aripuanã, Km 245 da BR 174. Projeto Juína, linha 4."			"-11.3783"	"-58.7408"	"Other source"	"188958"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"191d390f-8a72-4423-a420-0321484e15b1"	"NY"	"New York Botanical Garden"	"S"	"929405"	"M. dos Reis Cordeiro"	"191"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1047996"	"1974"	"South America"	"Brazil"	"Mato Grosso"	"Aripuanã"	"Dardanelos; clareira Jurema."			"-10.1669"	"-59.4592"	"Other source"	"273871"			"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"1219ca95-962d-4a35-afd9-30f25d57e1e8"	"NY"	"New York Botanical Garden"	"S"	"886854"	"L. A. Mattos Silva"	"4606"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1064728"	"2002"	"South America"	"Brazil"	"Bahia"	"Una"	"Fazenda Bolandeira."			"-15.3153"	"-39.0056"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"cc900897-9e50-4293-a989-907da434a3e6"	"NY"	"New York Botanical Garden"	"S"	"01091217"	"J. L. Paixão"	"391"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1229785"	"2005"	"South America"	"Brazil"	"Bahia"	"Una"	"Reserva Biologica de Una (REBIO), entrada no km 01 da Estrada Una/Arataca (ESMAI-Estação Lemos Maia). Ca. de 20 km, Fazenda Piedade."			"-15.2933"	"-39.0753"	"Other source"	"36070"	"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
